Name,Price,Url,Image_url,image_urls,images
Trenton,$19.95,https://www.glassesshop.com/eyeglasses/fp1232,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201611/58252d0bc746b.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201611/58252d0bc746b.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201611/58252d0bc746b.jpg', 'path': 'full/a1b8b025bfa5afb5064f5a058ce902d6006647f4.jpg', 'checksum': '97f7d05f37669f392245744e1839371c', 'status': 'downloaded'}]"
Angel,$19.95,https://www.glassesshop.com/eyeglasses/fp1647,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7eacbb789.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7eacbb789.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7eacbb789.jpg', 'path': 'full/67120afd3e52c6fb2b283a57035e8f5043fba669.jpg', 'checksum': '542e64a08dfa3465576a9bfebc45b7e5', 'status': 'downloaded'}]"
Butler,$19.95,https://www.glassesshop.com/eyeglasses/fp1843,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b51374f0.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b51374f0.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b51374f0.jpg', 'path': 'full/63966c6fa79105c7d916ab797d67d299e32918ca.jpg', 'checksum': '892e0bc0fa33a6359a55beb17889e401', 'status': 'downloaded'}]"
Lyndon,$12.95,https://www.glassesshop.com/eyeglasses/fm1284,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b5fc1c0cc782.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b5fc1c0cc782.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b5fc1c0cc782.jpg', 'path': 'full/dc64ae3e4d782a650084a77b938184dda0fcd273.jpg', 'checksum': 'd7611d23bc59fcf9a0601aa7548dba30', 'status': 'downloaded'}]"
Mankato,$29.95,https://www.glassesshop.com/eyeglasses/fz1475,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06ec3ebfde.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06ec3ebfde.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06ec3ebfde.jpg', 'path': 'full/885879e0f57b4eabe8bdfd599c3a039ebd5aa815.jpg', 'checksum': '459288a6942af542f817ab09f41672cc', 'status': 'downloaded'}]"
Winston,$24.95,https://www.glassesshop.com/eyeglasses/fm1500,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202010/5f9237b7bed41.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202010/5f9237b7bed41.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202010/5f9237b7bed41.jpg', 'path': 'full/75ac87f09b1db0f1f94705c7d7dba26bc093b2b4.jpg', 'checksum': 'e17003995c4226e08e844199d1f0d4d1', 'status': 'downloaded'}]"
Eleanore,$24.95,https://www.glassesshop.com/eyeglasses/fp2118,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2e73d859.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2e73d859.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2e73d859.jpg', 'path': 'full/312f4dacc7be3b90914f06377621bc914a9a6e71.jpg', 'checksum': '053513e5b02e4cd6c9b642e0acf742ea', 'status': 'downloaded'}]"
Rosemary,$29.95,https://www.glassesshop.com/eyeglasses/sup0757,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202001/5e0eb46e23bdc.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202001/5e0eb46e23bdc.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202001/5e0eb46e23bdc.jpg', 'path': 'full/b8c72cbb1d27b2cf8b303fc8e540e96cf34b8607.jpg', 'checksum': '8f7d56931d05c1f43f4fa1670017d66b', 'status': 'downloaded'}]"
Dinas,$12.95,https://www.glassesshop.com/eyeglasses/fp1946,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c139ac5ce.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c139ac5ce.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c139ac5ce.jpg', 'path': 'full/79a4d9fdaecb2b805dc4a30e79b93b0c08341cc0.jpg', 'checksum': 'aa8a58fc0efbc6faff9f9ea35903fe2e', 'status': 'downloaded'}]"
Igemar,$29.95,https://www.glassesshop.com/eyeglasses/fm1258,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201806/5b1a361aca3b8.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201806/5b1a361aca3b8.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201806/5b1a361aca3b8.jpg', 'path': 'full/135583cbd339050222492389fbc20574553b402f.jpg', 'checksum': 'fd1d0ec4d317d14643062174e7ecf2ce', 'status': 'downloaded'}]"
Drew,$29.95,https://www.glassesshop.com/eyeglasses/fm1229,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af160e55bf3b.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af160e55bf3b.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af160e55bf3b.jpg', 'path': 'full/1be3c788c12310031c1ec7d135cb3bc6b01e53f4.jpg', 'checksum': '171a0cd7ee3e318122590d5038091613', 'status': 'downloaded'}]"
Aiden,$19.95,https://www.glassesshop.com/eyeglasses/fp1631,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7d402928f.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7d402928f.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7d402928f.jpg', 'path': 'full/9a8092fd2a7c0f54cbc539fc23d442c2910217a6.jpg', 'checksum': '7cad97471d048451b957ae63a7e99808', 'status': 'downloaded'}]"
Beulah,$29.95,https://www.glassesshop.com/eyeglasses/fz1247,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8bb49037.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8bb49037.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8bb49037.jpg', 'path': 'full/cc3335cb21d897b5a5315e83050d21d11e26dcde.jpg', 'checksum': '05bc7ffe80927c1c7d6ffd47838dc0f9', 'status': 'downloaded'}]"
Carrie,$24.95,https://www.glassesshop.com/eyeglasses/fm1252,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b0517771196a.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b0517771196a.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b0517771196a.jpg', 'path': 'full/afc32fda4542d08544ce9d05ad50c2b0875c25c1.jpg', 'checksum': '6310ca6a9c04af37c2e5010d161a28fd', 'status': 'downloaded'}]"
Valentina,$19.95,https://www.glassesshop.com/eyeglasses/fp1453,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c12b79731.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c12b79731.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c12b79731.jpg', 'path': 'full/02fa38ec165814cb29c986dd12d284c10f0169a2.jpg', 'checksum': '0d0f360a01b2b1544f239cefe71da43d', 'status': 'downloaded'}]"
Vogt,$29.95,https://www.glassesshop.com/eyeglasses/fz1320,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4eb5fb5.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4eb5fb5.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4eb5fb5.jpg', 'path': 'full/2f8253e397703911445a4f2e280f435a4221a996.jpg', 'checksum': '0b35a2e5dfb1357cc15bc7802eb228ec', 'status': 'downloaded'}]"
Dinas,$12.95,https://www.glassesshop.com/eyeglasses/fp1947,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201909/5d8d7514a11ba.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201909/5d8d7514a11ba.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201909/5d8d7514a11ba.jpg', 'path': 'full/8d5f4b238965215e2e2b6dac47310e04a8d9391c.jpg', 'checksum': '63a3c2ce0dd1a33ddc352c4fe8a9d967', 'status': 'downloaded'}]"
Silber,$9.95,https://www.glassesshop.com/eyeglasses/fm1182,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64b80c1f1.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64b80c1f1.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64b80c1f1.jpg', 'path': 'full/6ff540e50226ba7eb7d7c18f6161261219f2f353.jpg', 'checksum': '02f5ad89d5d4bb3a80e6c44ed4e97564', 'status': 'downloaded'}]"
Tacab,$19.95,https://www.glassesshop.com/eyeglasses/fp1831,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b5102348.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b5102348.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b5102348.jpg', 'path': 'full/42800910a7c261bf3be759cdfe37058d3c9c10d0.jpg', 'checksum': 'e8b3924793533211da24dcac2b41ecc2', 'status': 'downloaded'}]"
Hume,$29.95,https://www.glassesshop.com/eyeglasses/fz1299,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201901/5c340388202fb.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201901/5c340388202fb.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201901/5c340388202fb.jpg', 'path': 'full/90e1aef1cc6d27242714a15061f664bf338103e9.jpg', 'checksum': '6d7a49ef5ae89831f1a44ee9c1ff9a2b', 'status': 'downloaded'}]"
Jinbee,$19.95,https://www.glassesshop.com/eyeglasses/fp1903,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5ce3ad100f3fe.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5ce3ad100f3fe.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5ce3ad100f3fe.jpg', 'path': 'full/a25317ef22726e3aa4adc9a0d3f393f6e8ecfef3.jpg', 'checksum': 'ed1af5d5ea19f3a0f13b940531255a27', 'status': 'downloaded'}]"
Averies,$19.95,https://www.glassesshop.com/eyeglasses/fp1828,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fa4a3c7456f2.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fa4a3c7456f2.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fa4a3c7456f2.jpg', 'path': 'full/ed23babd564a5ee97ef0b296467fa19cce42f7d4.jpg', 'checksum': '4cd2bfbb55fe6735c9194e8c94e75166', 'status': 'downloaded'}]"
Newark,$24.95,https://www.glassesshop.com/eyeglasses/fm1372,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd282b827.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd282b827.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd282b827.jpg', 'path': 'full/c0c805df813327d9ba2e41144f5e3e5b6a409d6e.jpg', 'checksum': '737d481aeb0129cd586d4b1787ec20bf', 'status': 'downloaded'}]"
Martin,$29.95,https://www.glassesshop.com/eyeglasses/sm0793,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4ad4c8b0fd.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4ad4c8b0fd.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4ad4c8b0fd.jpg', 'path': 'full/e63da3cbb073b7f5706290c69b8195e13b9c1063.jpg', 'checksum': '2fb6044a0db26484cb1092d5711ea460', 'status': 'downloaded'}]"
Ezekiel,$29.95,https://www.glassesshop.com/eyeglasses/fz1279,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc50f665fff.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc50f665fff.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc50f665fff.jpg', 'path': 'full/84cc8158a50fcb3972c58bf80fc4c1f7d4560179.jpg', 'checksum': '0f0a18c0e75107ed17d3d025853fc5aa', 'status': 'downloaded'}]"
Flushing,$12.95,https://www.glassesshop.com/eyeglasses/fp1973,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202012/5fdb212629f43.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202012/5fdb212629f43.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202012/5fdb212629f43.jpg', 'path': 'full/1ba717df746036dd58ea30a3f5daf6e0534a3743.jpg', 'checksum': '2e3d9502f54a7b22799da03520ab6e97', 'status': 'downloaded'}]"
Genevieve,$19.95,https://www.glassesshop.com/eyeglasses/fz1269,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc509cca408.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc509cca408.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc509cca408.jpg', 'path': 'full/5aa19fa2d78ccd27149cc046758685137c15945d.jpg', 'checksum': '0b022b595f60039360d51533b3c4394d', 'status': 'downloaded'}]"
Thomasville,$24.95,https://www.glassesshop.com/eyeglasses/fp1563,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb91abca5cd5.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb91abca5cd5.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb91abca5cd5.jpg', 'path': 'full/b98dc78e57be4c99c5cf72f367a4c290b4160988.jpg', 'checksum': '7bab580c822d641460c0634a2dbb989f', 'status': 'downloaded'}]"
Salinas,$24.95,https://www.glassesshop.com/eyeglasses/fp2124,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d30f5d6a5.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d30f5d6a5.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d30f5d6a5.jpg', 'path': 'full/cdb522f1769d870bf5085ca2da528fd1917842b5.jpg', 'checksum': 'c997ec062ddfad0323355c9734be3110', 'status': 'downloaded'}]"
Laura,$29.95,https://www.glassesshop.com/eyeglasses/fz1098,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c91dd8f1.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c91dd8f1.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c91dd8f1.jpg', 'path': 'full/c01d0a5c367ff5dae87c193a7d7062a68496cb5a.jpg', 'checksum': '5d1e1ce06a7737a9d4c9d891ae34be0e', 'status': 'downloaded'}]"
Plains,$24.95,https://www.glassesshop.com/eyeglasses/fp2026,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dbfecc57f5b9.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dbfecc57f5b9.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dbfecc57f5b9.jpg', 'path': 'full/035886bda8226cce0598b8ebc9721d50335d34da.jpg', 'checksum': 'df1f55e32dd98f949bcf674db0cc6ebb', 'status': 'downloaded'}]"
Norfolk,$34.95,https://www.glassesshop.com/eyeglasses/fm1464,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202012/5fca07a36bd0c.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202012/5fca07a36bd0c.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202012/5fca07a36bd0c.jpg', 'path': 'full/86bdeafe0e114c399b2ecf1f0b317b5366b40463.jpg', 'checksum': 'e036bf47ab25476e464af9dd3e93ef84', 'status': 'downloaded'}]"
Sherwood,$29.95,https://www.glassesshop.com/eyeglasses/sm0885,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5cdcb3e76ce02.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5cdcb3e76ce02.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5cdcb3e76ce02.jpg', 'path': 'full/4084dd32ddb0afb9888e52548236a4ae99c223c9.jpg', 'checksum': 'b666cd8358776b829aea44e9ffaf79dd', 'status': 'downloaded'}]"
Hyannis,$29.95,https://www.glassesshop.com/eyeglasses/fp1111,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/5983fe6c817c5.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/5983fe6c817c5.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/5983fe6c817c5.jpg', 'path': 'full/da9d9398d12b77cc2b7b985aa7994dcdd9b2264b.jpg', 'checksum': '58829a731a55b2d65066c0bb25fd3813', 'status': 'downloaded'}]"
Waycross,$24.95,https://www.glassesshop.com/eyeglasses/fp2087,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b59553474.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b59553474.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b59553474.jpg', 'path': 'full/2637d849b2233012ca9d8c5b6bb5825d4e6c137a.jpg', 'checksum': '02120e865cd523e653a169514993a196', 'status': 'downloaded'}]"
Joni,$29.95,https://www.glassesshop.com/eyeglasses/fp2025,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3995ac6aa2.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3995ac6aa2.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3995ac6aa2.jpg', 'path': 'full/1b880f9767c9c1e12a71bfd306534fcd6532bb1a.jpg', 'checksum': 'c6bb9097b7bfbadb0d9ce8f8851dcfc7', 'status': 'downloaded'}]"
Avon,$19.95,https://www.glassesshop.com/eyeglasses/fm1476,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f475d9a595a9.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f475d9a595a9.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f475d9a595a9.jpg', 'path': 'full/223318777f73e885d4c5a43d1a45e48d1912a958.jpg', 'checksum': '064c6e99126f0f2ff6b0217b81fddfd9', 'status': 'downloaded'}]"
Beulah,$29.95,https://www.glassesshop.com/eyeglasses/fz1248,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg', 'path': 'full/8b6925ce859df6a3f31f9f9c41dbc227eeb96c92.jpg', 'checksum': '1c2edf9456257831e6d07ea1486230da', 'status': 'downloaded'}]"
Prima,$44.95,https://www.glassesshop.com/eyeglasses/fz1464,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e784609c.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e784609c.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e784609c.jpg', 'path': 'full/124391d6cae704c54d1a55aba5d51ca863c457ff.jpg', 'checksum': '9a9ef34b9bfdbefe6bc887c9d435aa45', 'status': 'downloaded'}]"
Butler,$19.95,https://www.glassesshop.com/eyeglasses/fp1842,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b513279a.jpg","https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b513279a.jpg","[{'url': 'https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b513279a.jpg', 'path': 'full/5996156a2fac8fc105f9b057434f975e803d6ccc.jpg', 'checksum': '39a755d361b75825e89eaf28e54109ba', 'status': 'downloaded'}]"
